Box#,product,brand,class,MODEL,SIZE ,Color,SKU,UNIT,date added,PICTURE,QTY,image,title
700,BG,RDX,BOXING GLOVES,F4B,12,BKWH,BGF4B-BKWH-12,PIECE,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,RDX F4 Boxing Sparring Gloves Hook & Loop
702,BG,RDX,BOXING GLOVES,F15MB,12,BK,BGF15MB-BK-12,PIECE,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,RDX F15 Boxing Sparring Gloves Black Matte
704,BG,RDX,BOXING GLOVES,F4B,12,BKWH,BGF4B-BKWH-12,PIECE,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,RDX F4 Boxing Sparring Gloves Hook & Loop
704,BG,RDX,BOXING GLOVES,F4B,14,BKWH,BGF4B-BKWH-14,PIECE,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,RDX F4 Boxing Sparring Gloves Hook & Loop
706,BG,RDX,BOXING GLOVES,F15MB,12,BK,BGF15MB-BK-12,PIECE,23-Oct,,1,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,RDX F15 Boxing Sparring Gloves Black Matte
706,BG,RDX,BOXING GLOVES,F15MB,14,BK,BGF15MB-BK-14,PIECE,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,RDX F15 Boxing Sparring Gloves Black Matte
708,BG,RDX,BOXING GLOVES,F4B,16,BKWH,BGF4B-BKWH-16,PIECE,23-Oct,,25,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,RDX F4 Boxing Sparring Gloves Hook & Loop
710,BG,RDX,BOXING GLOVES,F15MB,16,BK,BGF15MB-BK-16,PIECE,23-Oct,,9,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,RDX F15 Boxing Sparring Gloves Black Matte
712,GG,RDX,GRAPPLING GLOVE,GGF15MB,L,BK,GGF15MB-BK-L,PAIR,26-Oct,,25,https://activebrands.co.il/wp-content/uploads/2023/09/f15_noir_mma_gloves_2.jpg,RDX F15 grapling Gloves Black Matte
712,GG,RDX,GRAPPLING GLOVE,GGF15MB,M,BK,GGF15MB-BK-M,PAIR,25-Oct,,25,https://activebrands.co.il/wp-content/uploads/2023/09/f15_noir_mma_gloves_2.jpg,RDX F15 grapling Gloves Black Matte
712,GG,RDX,GRAPPLING GLOVE,GGF15MB,S,BK,GGF15MB-BK-S,PAIR,24-Oct,,16,https://activebrands.co.il/wp-content/uploads/2023/09/f15_noir_mma_gloves_2.jpg,RDX F15 grapling Gloves Black Matte
712,GG,RDX,GRAPPLING GLOVE,GGF15MB,XS,BK,GGF15MB-BK-XS,PAIR,27-Oct,,12,https://activebrands.co.il/wp-content/uploads/2023/09/f15_noir_mma_gloves_2.jpg,RDX F15 grapling Gloves Black Matte
712,GG,RDX,GRAPPLING GLOVE,GGF15MB,XL,BK,GGF15MB-BK-XL,PAIR,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/09/f15_noir_mma_gloves_2.jpg,RDX F15 grapling Gloves Black Matte
713,GROIN,RDX,GROIN PROTECTOR,H1B,XL,BK,GROINH1B-BK-XL,PIECE,23-Oct,,0,https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,RDX GROIN PROTECTOR BLACK
800,mouth guard,SJ,mouth guard,SJ,A,ICE,SJ-ICE,PIECE,bc,,80,https://activebrands.co.il/wp-content/uploads/2020/12/SJ_Extro_Ice_Angle.jpg,SAFEJAWS ICE
800,mouth guard,SJ,mouth guard,SJ,A,SIMPLE,SJ-SIMPLE,PIECE,bc,,11,https://activebrands.co.il/wp-content/uploads/2026/03/71FrsmvYk4L._AC_UF10001000_QL80_.jpg,SAFEJAWS SIMPLE
800,mouth guard,SJ,mouth guard,SJ,A,KIDS,SJ-KIDS,PIECE,bc,,122,https://activebrands.co.il/wp-content/uploads/2026/03/safebrace_blue.jpg,SAFEJAWS KIDS
800,GI,OSO,CLOTHING,GI,A1,BK,GI-BK-A1,PIECE,bc,,13,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-21-18.jpg,חליפת ג'יו ג'יטסו GI black
800,GI,OSO,CLOTHING,GI,A1,WH,GI-WH-A1,PIECE,bc,,14,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-23-scaled.jpg,GI blue חליפת ג'יו ג'יטסו
800,GI,OSO,CLOTHING,GI,A1,GY,GI-GY-A1,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-25-1-min-scaled.jpg,GI grey חליפת ג'יו ג'יטסו
800,GI,OSO,CLOTHING,GI,A1,PK,GI-PK-A1,PIECE,bc,,0,,
800,GI,OSO,CLOTHING,GI,A3,BK,GI-BK-A3,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-21-18.jpg,חליפת ג'יו ג'יטסו GI black
800,GI,OSO,CLOTHING,GI,A3,WH,GI-WH-A3,PIECE,bc,,13,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-23-scaled.jpg,GI white חליפת ג'יו ג'יטסו
800,GI,OSO,CLOTHING,GI,A3,BU,GI-BU-A3,PIECE,bc,,1,,
800,GI,OSO,CLOTHING,GI,A3,GY,GI-GY-A3,PIECE,bc,,1,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-25-1-min-scaled.jpg,GI grey חליפת ג'יו ג'יטסו
800,GI,OSO,CLOTHING,GI,A4,BK,GI-BK-A4,PIECE,bc,,6,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-21-18.jpg,חליפת ג'יו ג'יטסו GI black
800,GI,OSO,CLOTHING,GI,A4,WH,GI-WH-A4,PIECE,bc,,13,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-23-scaled.jpg,GI white חליפת ג'יו ג'יטסו
800,GI,OSO,CLOTHING,GI,A4,GY,GI-GY-A4,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-25-1-min-scaled.jpg,GI grey חליפת ג'יו ג'יטסו
800,FGI,OSO,CLOTHING,GI,F0,PK,FGI-PK-F0,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-22-14-24-scaled-1.jpg,GI pink חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F0,WH,FGI-WH-F0,PIECE,bc,,4,,
800,FGI,OSO,CLOTHING,GI,F0,BU,FGI-BU-F0,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-18-35.jpg,GI blue חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F0,BK,FGI-BK-F0,PIECE,bc,,5,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-22-21-06-scaled-1.jpg,GI black חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F1,BK,FGI-BK-F1,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-22-21-06-scaled-1.jpg,GI black חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F1,PK,FGI-PK-F1,PIECE,bc,,3,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-22-14-24-scaled-1.jpg,GI pink חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F1,BU,FGI-BU-F1,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-18-35.jpg,GI blue חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F1,WH,FGI-WH-F1,PIECE,bc,,2,,
800,FGI,OSO,CLOTHING,GI,F2,WH,FGI-WH-F2,PIECE,bc,,2,,
800,FGI,OSO,CLOTHING,GI,F2,PK,FGI-PK-F2,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-22-14-24-scaled-1.jpg,GI pink חליפת ג'יו ג'יטסו נשים
800,FGI,OSO,CLOTHING,GI,F2,BU,FGI-BU-F2,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-18-35.jpg,GI blue חליפת ג'יו ג'יטסו נשים
800,CHGI,OSO,CLOTHING,GI,M0,GY,CHGI-GY-M0,PIECE,bc,,4,https://activebrands.co.il/wp-content/uploads/2022/03/Photo-09-03-2022-22-14-25-1-min-scaled-1.jpg,GI black חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M0,BU,CHGI-BU-M0,PIECE,bc,,5,https://activebrands.co.il/wp-content/uploads/2022/03/Photo-09-03-2022-22-14-25-min-scaled-1.jpg,GI blue חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M0,WH,CHGI-WH-M0,PIECE,bc,,7,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-25-min-scaled.jpg,GI blue חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M0,BK,CHGI-BK-M0,PIECE,bc,,7,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-21-18.jpg,GI black חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M1,WH,CHGI-WH-M1,PIECE,bc,,3,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-25-min-scaled.jpg,GI white חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M1,BU,CHGI-BU-M1,PIECE,bc,,3,https://activebrands.co.il/wp-content/uploads/2022/03/Photo-09-03-2022-22-14-25-min-scaled-1.jpg,GI white חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M1,GY,CHGI-GY-M1,PIECE,bc,,6,https://activebrands.co.il/wp-content/uploads/2022/03/Photo-09-03-2022-22-14-25-1-min-scaled-1.jpg,GI black חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M1,BK,CHGI-BK-M1,PIECE,bc,,1,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-21-18.jpg,GI black חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M2,BK,CHGI-BK-M2,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads/2026/03/Photo-09-03-2022-16-21-18.jpg,GI black חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M2,WH,CHGI-WH-M2,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads-new/2022/03/Photo-09-03-2022-22-14-25-min-scaled.jpg,GI white חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M2,BU,CHGI-BU-M2,PIECE,bc,,2,https://activebrands.co.il/wp-content/uploads/2022/03/Photo-09-03-2022-22-14-25-min-scaled-1.jpg,GI white חליפת ג'יו ג'יטסו ילדים
800,CHGI,OSO,CLOTHING,GI,M2,GY,CHGI-GY-M2,PIECE,bc,,5,https://activebrands.co.il/wp-content/uploads/2022/03/Photo-09-03-2022-22-14-25-1-min-scaled-1.jpg,GI black חליפת ג'יו ג'יטסו ילדים
801,mouth guard,SJ,mouth guard,SJ,A,GOLDIE,SJ-GOLDIE,PIECE,bc,,56,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_Goldie_Front.jpg,SAFEJAWS GOLDIE
802,mouth guard,SJ,mouth guard,SJ,A,OGRE,SJ-OGRE,PIECE,bc,,20,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_Ogre_Front.jpg,SAFEJAWS OGRE
803,mouth guard,SJ,mouth guard,SJ,A,VIPER,SJ-VIPER,PIECE,bc,,30,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_Viper_Front.jpg,SAFEJAWS VIPER
804,mouth guard,SJ,mouth guard,SJ,A,BRACES-FANGZ-BK,SJ-BRACES-FANGZ-BK,PIECE,,,17,https://activebrands.co.il/wp-content/uploads/2026/03/safebrace5.jpg,SAFEJAWS FANGZ BRACES BLACK
805,mouth guard,SJ,mouth guard,SJ,A,SHARK,SJ-SHARK,PIECE,bc,,108,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_Shark_Front.jpg,SAFEJAWS SHARK
806,mouth guard,SJ,mouth guard,SJ,A,FANGZ-BK,SJ-FANGZ-BK,PIECE,bc,,66,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_BlackFangz_Front.jpg,SAFEJAWS FANGZ BLACK
807,mouth guard,SJ,mouth guard,SJ,A,MU,SJ-MU,PIECE,bc,,99,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_Mo_Front.jpg,SAFEJAWS MUSTACHE
808,mouth guard,SJ,mouth guard,SJ,A,FANGZ-PK,SJ-FANGZ-PK,PIECE,bc,,45,https://activebrands.co.il/wp-content/uploads-new/2020/12/SJ_Extro_Goldie_Front.jpg,SAFEJAWS FANGZ PINK
809,mouth guard,SJ,mouth guard,SJ,A,C.AMERICA,SJ-C.AMERICA,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2025/02/SJ-CAMERICA.jpg,SAFEJAWS CAPTAIN AMERICA
810,mouth guard,SJ,mouth guard,SJ,A,VENUM,SJ-VENUM,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2025/02/SJVENUM.jpg,SAFEJAWS VENUM
811,mouth guard,SJ,mouth guard,SJ,A,BK PANTER ,SJ-BK PANTER ,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2025/02/SJPANTER.jpg,SAFEJAWS BLACK PANTER
812,mouth guard,SJ,mouth guard,SJ,A,HALK,SJ-HALK,PIECE,bc,,0,https://activebrands.co.il/wp-content/uploads/2025/02/SJSMASH.jpg,SAFEJAWS HALK
813,mouth guard,SJ,mouth guard,SJ,A,DEADPOOL,SJ-DEADPOOL,PIECE,bc,,0,,
814,mouth guard,SJ,mouth guard,SJ,A,VOLVARINE,SJ-VOLVARINE,PIECE,bc,,0,,
815,mouth guard,SJ,mouth guard,SJ,A,IRONMAN,SJ-IRONMAN,PIECE,bc,,0,,
816,mouth guard,SJ,mouth guard,SJ,A,SPIDERMAN,SJ-SPIDERMAN,PIECE,bc,,1,,
